customer_id,gender,location_type,cust_longitude,cust_latitude,akeed_order_id,item_count,grand_total,payment_mode,promo_code,vendor_discount_amount,promo_code_discount_percentage,is_favorite,is_rated,vendor_rating_x,vendor_id,LOCATION_NUMBER,LOCATION_TYPE,CID X LOC_NUM X VENDOR,latitude,longitude,vendor_category_en,delivery_charge,serving_distance,is_open,prepration_time,rank,primary_tags,vendor_rating_y,vendor_tag_name
7376,male,Home,0.0058009090909068,0.0984942307692337,247443.0,1.0,7.9,1,0,0.0,0.0,No,Yes,5.0,86,1,Home,V4C4UUN X 1 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7377,female,Other,0.001658619972728,0.0896410966922524,260112.0,2.0,12.2,1,0,0.0,0.0,No,No,0.0,84,1,Home,V4LP9SX X 1 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7378,male,Home,0.2218295476568126,-0.7257295454423377,404435.0,3.0,17.7,2,0,0.0,0.0,No,Yes,5.0,681,0,Home,V4MCH6W X 0 X 681,-0.5953249999999973,0.0956388636363093,Restaurants,0.7,15.0,1.0,10,1,2072,4.4,"Biryani,Desserts,Indian,Kebabs,Rice"
7379,male,Other,0.4004374027045435,0.6988037581657407,255509.0,2.0,32.5,2,0,0.0,0.0,No,No,0.0,92,2,Home,V4RNN36 X 2 X 92,-0.4921884615384525,0.7441604545452798,Restaurants,0.7,6.0,1.0,14,1,31,4.6,"Asian,Fresh Juices,Kids meal"
7380,male,Work,-0.1452907824454616,-1.100350665057716,276615.0,1.0,10.1,1,0,0.0,0.0,No,Yes,5.0,265,0,Work,V4V7Q3G X 0 X 265,-0.8610730769230842,-0.0651465909093286,Sweets & Bakes,0.0,10.0,1.0,15,1,28,4.3,"Desserts,Free Delivery,Fresh Juices,Healthy Food,Ice creams,Milkshakes,Mojitos "
7381,male,Home,0.0028367999046223,-0.1293157874504749,290835.0,3.0,11.1,1,0,0.0,0.0,No,Yes,5.0,84,1,Home,V5C8ND9 X 1 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7382,male,Other,0.4855987050113722,-0.2202507137308099,382346.0,1.0,9.2,2,0,0.0,0.0,No,Yes,5.0,310,5,Home,V5EUZQT X 5 X 310,-0.0168288461538807,0.5145802272725669,Restaurants,0.7,15.0,1.0,13,1,1147,4.8,"Bagels,Desserts,Salads"
7383,female,Other,0.4826444157136344,0.0112914727115738,298908.0,2.0,25.9,1,0,0.0,0.0,No,Yes,5.0,67,1,Other,V5QHM73 X 1 X 67,-0.1810384615385233,0.4905181818181887,Restaurants,0.0,15.0,1.0,15,1,129,4.3,"Breakfast,Desserts,Grills,Milkshakes,Salads,Sandwiches,Soups"
7384,male,Other,0.000927500000003,0.0977653846154104,244596.0,1.0,5.2,1,0,0.0,0.0,No,No,0.0,86,0,Home,V5RCVO9 X 0 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7385,female,Home,0.6268079517181782,-0.3326058246538464,407581.0,1.0,9.8,1,0,0.0,0.0,No,Yes,5.0,310,3,Home,V5T4O78 X 3 X 310,-0.0168288461538807,0.5145802272725669,Restaurants,0.7,15.0,1.0,13,1,1147,4.8,"Bagels,Desserts,Salads"
7386,male,Other,0.0309131741523544,-1.009252940213213,369851.0,1.0,11.0,2,0,0.0,0.0,No,Yes,4.0,843,0,Other,V5TKXII X 0 X 843,-1.269317307692352,0.082343181818184,Restaurants,0.0,5.0,1.0,10,0,2396,4.3,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
7387,female,Work,0.5592787023090808,0.3249677976731061,249163.0,2.0,0.0,5,1,0.0,0.0,No,No,0.0,43,0,Work,V5Y0XX2 X 0 X 43,-0.1150096153846109,0.5459734090908435,Restaurants,0.7,15.0,1.0,15,1,8,4.3,"American,Burgers,Fries,Sandwiches"
7388,male,Other,0.1061434505409091,-0.8506550636923222,253330.0,2.0,15.5,1,0,0.0,0.0,No,No,0.0,237,0,Home,V60UG6Q X 0 X 237,-0.9434192307692368,0.0817022727270359,Restaurants,0.7,15.0,0.0,15,1,0,4.6,"American,Burgers,Desserts,Donuts,Fries,Pasta,Salads,Sandwiches"
7389,male,Home,0.6396054396158104,-0.0310667214787642,237990.0,2.0,50.0,1,0,0.0,0.0,No,No,0.0,188,2,Home,V62H7KP X 2 X 188,-0.4056604120789125,0.644401369039313,Restaurants,0.7,8.0,1.0,14,1,695,4.6,"Italian,Pasta,Pizzas,Salads,Sandwiches"
7390,male,Home,-0.100847531000009,-0.9186130383269896,227663.0,2.0,29.6,1,0,0.0,0.0,No,No,0.0,391,0,Home,V6583LZ X 0 X 391,-0.6247019230769071,0.7251199999997648,Restaurants,0.7,5.0,1.0,10,1,0,4.2,"American,Breakfast,Burgers,Desserts,Italian,Salads,Sandwiches,Soups,Steaks"
7391,male,Home,0.609636344692923,0.077489003161351,302249.0,3.0,20.4,1,0,0.0,0.0,No,Yes,4.0,578,0,Home,V68W9ZW X 0 X 578,0.5535730769231084,0.5313611363638088,Restaurants,0.7,15.0,0.0,10,1,134,4.3,"Fresh Juices,Sandwiches,Shawarma"
7392,male,Other,0.5304979145409139,0.5453091308461909,273190.0,1.0,12.2,2,0,0.0,0.0,No,Yes,3.0,23,2,Home,V6EL9F1 X 2 X 23,-0.5853846153845947,0.753811363636301,Restaurants,0.0,5.0,1.0,16,1,46,4.5,"Burgers,Desserts,Fries,Salads"
7393,female,Home,-0.0666506168409084,-0.9919550599422826,250337.0,5.0,26.4,1,0,0.0,0.0,No,No,0.0,84,1,Home,V6JC4VF X 1 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7394,male,Home,0.5637515207590834,-0.1139608716538466,306468.0,2.0,17.1,1,0,0.0,0.0,No,Yes,4.0,104,1,Home,V6UO01P X 1 X 104,-0.0324423076923163,0.6556363636363828,Restaurants,0.0,2.0,1.0,10,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
7395,male,Work,0.005315413484087,0.1083627510960992,226651.0,1.0,16.6,1,0,0.0,0.0,No,No,0.0,83,0,Work,V6WQT92 X 0 X 83,-0.927944230769241,0.1458995454543045,Restaurants,0.7,15.0,1.0,15,1,0,4.2,"Breakfast,Desserts,Salads,Arabic"
7397,male,Home,0.0456676748947259,-0.2890402100353215,351061.0,2.0,17.1,1,0,0.0,0.0,No,Yes,5.0,86,0,Home,V73IA9I X 0 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7398,female,Home,0.7373681250136314,-0.6094273874807573,383918.0,1.0,6.8,1,0,0.0,0.0,No,Yes,5.0,159,1,Home,V7EUCFJ X 1 X 159,-0.5998653846153555,0.7562443181818139,Restaurants,0.0,6.0,1.0,13,1,35,4.5,"American,Burgers,Sandwiches"
7399,male,Work,-0.0046123794534028,-0.0871950425653465,377095.0,2.0,11.8,2,0,0.0,0.0,No,Yes,2.0,299,2,Work,V7RJLW8 X 2 X 299,-0.8188096153846912,0.1351238636363022,Restaurants,0.7,15.0,1.0,15,1,1065,4.2,"Combos,Fries,Mojitos ,Pasta,Sandwiches"
7401,female,Home,0.1069456476454506,-0.3947208326153494,240172.0,3.0,21.1,2,0,0.0,0.0,No,No,0.0,55,1,Home,V8AKNIM X 1 X 55,-1.1701538461538554,0.1034772727271104,Restaurants,0.7,10.0,1.0,19,1,21,4.5,"Breakfast,Desserts,Grills,Milkshakes,Salads,Sandwiches,Soups"
7402,male,Other,0.0036083231189885,0.4294406411427692,279872.0,1.0,8.7,2,0,0.0,0.0,No,Yes,5.0,113,1,Work,V8C112S X 1 X 113,0.6301346153846158,0.5270522727271684,Restaurants,0.0,15.0,1.0,10,1,462,4.7,"Arabic,Desserts,Free Delivery,Indian"
7403,female,Other,0.0030516935795335,0.075578887557681,251780.0,3.0,16.3,4,1,0.0,0.0,No,No,0.0,90,1,Other,V8DI3BA X 1 X 90,-0.6010961538461602,0.0959977272724904,Restaurants,0.0,15.0,1.0,14,0,90,4.4,"American,Burgers,Desserts,Mojitos ,Pasta"
7404,male,Other,0.474646281355316,-0.2315840576015732,356538.0,1.0,27.2,1,0,0.0,0.0,No,Yes,5.0,401,3,Other,V8LQURR X 3 X 401,0.0019038461538219,0.5471545454545724,Sweets & Bakes,0.7,15.0,1.0,13,1,1256,4.5,"Frozen yoghurt,Smoothies"
7405,male,Home,0.491511028306816,-0.0652709379423031,250795.0,4.0,2.7,1,1,0.0,0.0,No,No,0.0,28,0,Home,V8XHPAH X 0 X 28,0.4806019230769256,0.5528504545454149,Restaurants,0.7,15.0,1.0,10,1,32,4.4,Burgers
7406,female,Home,0.1201795454545559,-1.00499230769237,298298.0,1.0,7.1,1,0,0.0,0.0,No,Yes,5.0,681,1,Home,V9485H7 X 1 X 681,-0.5953249999999973,0.0956388636363093,Restaurants,0.7,15.0,1.0,10,1,2072,4.4,"Biryani,Desserts,Indian,Kebabs,Rice"
7408,male,Home,0.1001586999970564,-0.3978701870495466,294942.0,1.0,9.2,1,0,0.0,0.0,No,Yes,2.0,84,1,Home,V9LFW30 X 1 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7409,male,Home,0.1106009049840853,-0.4722539038077026,238424.0,1.0,4.3,1,0,0.0,0.0,No,No,0.0,86,0,Home,V9OAIO6 X 0 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7410,male,Other,0.0604245868576863,0.3056743677494053,236478.0,3.0,17.9,1,0,0.0,0.0,No,No,0.0,90,2,Home,V9XTOHT X 2 X 90,-0.6010961538461602,0.0959977272724904,Restaurants,0.0,15.0,1.0,14,0,90,4.4,"American,Burgers,Desserts,Mojitos ,Pasta"
7411,female,Work,0.0266677815909137,0.2697724533461675,236429.0,3.0,9.5,1,0,0.0,0.0,No,No,0.0,189,0,Work,V9Z3WO0 X 0 X 189,-0.8568561198788782,0.087738003241582,Restaurants,0.7,15.0,1.0,10,1,701,4.3,"Sandwiches,Shawarma,Fresh Juices,Mojitos,Milkshakes"
7412,female,Home,0.1274338301954494,-0.4116061398461381,244131.0,1.0,6.3,1,0,0.0,0.0,No,No,0.0,105,0,Home,VA7XK5T X 0 X 105,-0.9677692307692346,0.0808386363635615,Restaurants,0.0,15.0,1.0,12,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
7413,male,Home,0.649792272727274,-0.0749173076923285,242871.0,3.0,23.0,3,0,0.0,0.0,No,No,0.0,13,1,Home,VA8XLVH X 1 X 13,-0.4716538461538806,0.7444704545454467,Restaurants,0.7,5.0,1.0,14,1,7,4.7,"Breakfast,Cakes,Crepes,Italian,Pasta,Pizzas,Salads,Sandwiches,Soups"
7415,female,Home,0.2195344530727259,-0.765650304384577,239900.0,2.0,10.9,1,0,0.0,0.0,No,No,0.0,86,0,Home,VABBPGA X 0 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7416,male,Work,0.1441564959558542,-0.1102443971384284,414088.0,4.0,17.7,2,0,0.0,0.0,No,Yes,5.0,160,0,Work,VAFKYRY X 0 X 160,-0.9339807692308154,0.0813647727272905,Restaurants,0.7,15.0,1.0,14,1,24,4.3,"American,Burgers,Kids meal,Sandwiches"
7417,female,Other,0.5381288047541261,0.1387541400092675,307141.0,1.0,5.4,1,0,0.0,0.0,No,Yes,5.0,157,1,Other,VAFWU8M X 1 X 157,0.0558846153846044,0.5339954545452126,Restaurants,0.7,15.0,1.0,15,1,297,4.3,"Biryani,Desserts,Indian,Rice,Thali,Vegetarian"
7418,male,Home,0.1230613947340915,-0.8033650142500008,268759.0,1.0,6.8,1,0,0.0,0.0,No,No,0.0,86,0,Home,VALTW2W X 0 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7419,male,Other,-0.0597203448414844,-0.1097185362313359,300558.0,1.0,6.5,1,0,0.0,0.0,No,Yes,5.0,79,1,Other,VAQD9RK X 1 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
7420,male,Other,0.063689463517879,-1.119470625532697,324321.0,1.0,18.2,1,0,0.0,0.0,No,Yes,5.0,113,0,Home,VASI5LQ X 0 X 113,0.6301346153846158,0.5270522727271684,Restaurants,0.0,15.0,1.0,10,1,462,4.7,"Arabic,Desserts,Free Delivery,Indian"
7421,male,Work,-78.54002840909132,-0.4305288461538624,243082.0,2.0,11.0,2,0,0.0,0.0,No,No,0.0,250,2,Home,VAULE4E X 2 X 250,-0.5115842210827595,0.7583079432920903,Restaurants,0.7,5.0,1.0,15,1,47,4.5,"American,Breakfast,Rolls,Salads,Sandwiches"
7422,male,Home,0.5096420454545539,0.094457692307734,302915.0,2.0,12.5,1,0,0.0,0.0,No,Yes,5.0,203,1,Home,VAZKG1W X 1 X 203,0.0262057692307276,0.5525875000000042,Restaurants,0.7,15.0,0.0,16,1,52,4.0,"American,Sandwiches,Hot Dogs,Fries"
7423,male,Other,0.1265879243636521,-0.3547226652709603,267821.0,7.0,39.7,1,0,0.0,0.0,No,No,0.0,86,2,Home,VB5ICU9 X 2 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7424,male,Other,-0.0872990922494572,-0.0553533806397268,267666.0,2.0,2.9,1,0,0.0,0.0,No,No,0.0,55,2,Home,VB9YGMX X 2 X 55,-1.1701538461538554,0.1034772727271104,Restaurants,0.7,10.0,1.0,19,1,21,4.5,"Breakfast,Desserts,Grills,Milkshakes,Salads,Sandwiches,Soups"
7425,male,Work,0.0918171508818076,-0.56809257407696,239098.0,2.0,6.3,1,0,0.0,0.0,No,No,0.0,81,2,Work,VBGTKS7 X 2 X 81,-0.7119615384615503,0.0633681818179358,Restaurants,0.0,15.0,1.0,15,1,0,3.8,"Arabic,Breakfast,Desserts,Mandazi,Omani,Salads,Sandwiches"
7426,male,Work,-0.0036568369068199,-0.1125120178461831,289493.0,2.0,15.5,1,0,0.0,0.0,No,Yes,4.0,84,0,Work,VBLNYEP X 0 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7427,male,Work,-0.0073219568704501,-0.0664322938653906,241179.0,1.0,4.6,1,0,0.0,0.0,No,No,0.0,459,0,Work,VBLVS7F X 0 X 459,-0.9960634615385074,-0.0622829545455261,Restaurants,0.0,10.0,1.0,15,1,8,4.2,"Burgers,Free Delivery,Milkshakes,Mojitos "
7428,male,Home,0.6011089012026941,0.2539198402779046,279147.0,9.0,44.9,2,0,0.0,0.0,No,Yes,5.0,79,0,Home,VBXUT4G X 0 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
7429,male,Home,0.5270335027941504,0.7026387781309231,318477.0,2.0,7.0,1,0,0.0,0.0,No,Yes,4.0,67,1,Home,VC35KPA X 1 X 67,-0.1810384615385233,0.4905181818181887,Restaurants,0.0,15.0,1.0,15,1,129,4.3,"Breakfast,Desserts,Grills,Milkshakes,Salads,Sandwiches,Soups"
7430,male,Home,0.4393671256568242,0.5722202664999669,359091.0,2.0,12.2,1,0,0.0,0.0,No,Yes,4.0,401,7,Home,VC533HU X 7 X 401,0.0019038461538219,0.5471545454545724,Sweets & Bakes,0.7,15.0,1.0,13,1,1256,4.5,"Frozen yoghurt,Smoothies"
7431,female,Home,0.6215668408708294,-0.3783364622073185,261752.0,5.0,51.0,1,0,0.0,0.0,No,Yes,1.0,216,3,Home,VC5J1VU X 3 X 216,-0.5875980769230975,0.7541936363633901,Restaurants,0.7,6.0,1.0,15,1,815,4.7,"Coffee,Organic"
7432,male,Other,0.657704318181813,-0.4139923076923574,241036.0,7.0,35.3,2,0,0.0,0.0,No,No,0.0,159,1,Other,VC7BW6F X 1 X 159,-0.5998653846153555,0.7562443181818139,Restaurants,0.0,6.0,1.0,13,1,35,4.5,"American,Burgers,Sandwiches"
7433,male,Other,0.5439205003318159,0.025732455461558,258124.0,3.0,22.3,2,0,0.0,0.0,No,No,0.0,110,1,Home,VC85IPQ X 1 X 110,0.0167923076922569,0.5479409090910177,Restaurants,0.7,15.0,1.0,18,1,46,4.6,"Asian,Dimsum,Grills,Japanese,Rice,Soups"
7434,male,Home,0.5703633725545417,0.5642658509807472,249146.0,2.0,6.0,1,0,0.0,0.0,No,No,0.0,191,0,Home,VC8JFND X 0 X 191,-0.0600477365346404,0.6526298522949375,Restaurants,0.7,8.0,1.0,11,1,701,4.5,"Fresh Juices,Milkshakes,Mojitos ,Sandwiches,Shawarma"
7435,female,Home,0.6845035166575677,-0.4798860712867728,313114.0,1.0,11.1,1,0,0.0,0.0,No,Yes,5.0,573,2,Work,VD7HX3F X 2 X 573,2.0156153846153813,0.749220454545614,Restaurants,0.0,15.0,1.0,10,1,134,4.6,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
7436,female,Home,0.493468545957304,0.289481957002669,235121.0,3.0,4.3,1,0,0.0,0.0,No,No,0.0,145,3,Home,VDAP9UN X 3 X 145,-0.6058922840442468,0.0729530596036363,Restaurants,0.0,15.0,0.0,10,1,0,3.2,"Arabic,Pizzas,Sandwiches"
7438,male,Other,0.1361647322772609,-0.2170805157692984,244242.0,1.0,2.7,1,0,0.0,0.0,No,No,0.0,86,1,Other,VDEAZY3 X 1 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
7439,male,Other,0.1534661915977193,-0.5361223976922999,409597.0,1.0,7.9,2,0,0.0,0.0,No,Yes,5.0,216,2,Other,VDEJEMP X 2 X 216,-0.5875980769230975,0.7541936363633901,Restaurants,0.7,6.0,1.0,15,1,815,4.7,"Coffee,Organic"
7440,male,Other,0.517741784234928,0.7628154059974958,231169.0,1.0,6.0,2,0,0.0,0.0,No,No,0.0,106,0,Other,VDGJOSD X 0 X 106,0.6186153846153633,0.5271931818182224,Restaurants,0.0,15.0,1.0,10,1,32,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
7441,male,Other,0.0014143995363692,0.0975679987307476,266918.0,3.0,19.8,2,0,0.0,0.0,No,Yes,5.0,237,1,Home,VDJU7YT X 1 X 237,-0.9434192307692368,0.0817022727270359,Restaurants,0.7,15.0,0.0,15,1,0,4.6,"American,Burgers,Desserts,Donuts,Fries,Pasta,Salads,Sandwiches"
7443,male,Home,0.5952190255068274,-0.1241315550385007,240723.0,1.0,10.1,2,0,0.0,0.0,No,Yes,4.0,157,0,Home,VDQ9Z6L X 0 X 157,0.0558846153846044,0.5339954545452126,Restaurants,0.7,15.0,1.0,15,1,297,4.3,"Biryani,Desserts,Indian,Rice,Thali,Vegetarian"
7444,male,Work,0.1227689494568202,-0.4809556935384663,384168.0,2.0,8.4,4,0,0.0,0.0,No,Yes,5.0,583,0,Work,VDQNCPP X 0 X 583,-0.5912730769230697,0.0955986363636933,Restaurants,0.7,15.0,1.0,10,1,134,4.3,"Fresh Juices,Sandwiches,Shawarma"
7446,male,Other,0.0055076668272556,0.1052619955770166,257287.0,2.0,9.5,1,0,0.0,0.0,No,No,0.0,105,1,Home,VDYIRCZ X 1 X 105,-0.9677692307692346,0.0808386363635615,Restaurants,0.0,15.0,1.0,12,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
7447,female,Work,0.6060284359272862,-0.1233439967115028,248124.0,1.0,9.0,1,0,0.0,0.0,No,No,0.0,113,1,Work,VE588ND X 1 X 113,0.6301346153846158,0.5270522727271684,Restaurants,0.0,15.0,1.0,10,1,462,4.7,"Arabic,Desserts,Free Delivery,Indian"
7448,male,Other,-0.0012329543659009,-0.1272364284808165,309309.0,2.0,14.4,1,0,0.0,0.0,No,Yes,5.0,105,1,Work,VE5RU0T X 1 X 105,-0.9677692307692346,0.0808386363635615,Restaurants,0.0,15.0,1.0,12,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
7449,female,Home,0.5003553771160014,0.5682131904786129,355400.0,1.0,5.6,1,0,0.0,0.0,No,Yes,5.0,856,0,Home,VE66E69 X 0 X 856,0.2514692307692175,0.4836324999999767,Restaurants,0.0,7.0,1.0,10,1,2396,4.3,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
7450,male,Home,0.4735256671786227,0.6905729691936456,407476.0,1.0,60.4,4,0,0.0,0.0,No,Yes,5.0,20,3,Other,VE6IAW5 X 3 X 20,-0.4075269230769128,0.6436806818179458,Restaurants,0.0,8.0,1.0,19,0,71,4.5,"Breakfast,Desserts,Free Delivery,Indian"
7451,male,Home,0.0979163476140732,-0.3151024118196394,321795.0,2.0,13.3,1,0,0.0,0.0,No,Yes,5.0,84,1,Home,VE7DOTT X 1 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7452,male,Home,0.6370619318704582,-0.0361560145000305,236849.0,1.0,10.1,2,0,0.0,0.0,No,No,0.0,201,0,Home,VEBEMN7 X 0 X 201,0.0156230769230266,0.5316281818181806,Restaurants,0.7,15.0,1.0,12,1,0,4.0,"Biryani,Desserts,Indian,Soups"
7453,female,Home,0.5513180143818174,0.5585715546923724,324926.0,1.0,14.1,1,0,0.0,0.0,No,Yes,5.0,401,0,Home,VECJW74 X 0 X 401,0.0019038461538219,0.5471545454545724,Sweets & Bakes,0.7,15.0,1.0,13,1,1256,4.5,"Frozen yoghurt,Smoothies"
7454,male,Home,0.7563838409090845,-0.602216730769242,338195.0,3.0,9.5,1,1,0.0,0.0,No,Yes,5.0,157,0,Home,VEFHSD8 X 0 X 157,0.0558846153846044,0.5339954545452126,Restaurants,0.7,15.0,1.0,15,1,297,4.3,"Biryani,Desserts,Indian,Rice,Thali,Vegetarian"
7455,male,Other,0.7224832543590931,-0.2735233124615736,257234.0,8.0,25.3,1,0,0.0,0.0,No,No,0.0,176,2,Other,VEGWXS8 X 2 X 176,-0.4401094895692907,0.6625680487740839,Restaurants,0.7,8.0,1.0,21,1,21,4.3,"Breakfast,Desserts,Grills,Milkshakes,Salads,Sandwiches,Soups"
7456,female,Work,0.0953463878144045,-0.4839265185508533,346873.0,1.0,5.6,1,0,0.0,0.0,No,Yes,5.0,356,0,Work,VEJQW79 X 0 X 356,-0.8450961538461755,0.0670131818182866,Restaurants,0.0,15.0,1.0,15,1,46,4.2,"American,Kids meal,Pasta,Pizzas,Salads"
7457,male,Other,0.0787372656843844,-0.7448726576753676,275965.0,2.0,9.0,4,0,0.0,0.0,No,Yes,5.0,583,1,Other,VEL60S1 X 1 X 583,-0.5912730769230697,0.0955986363636933,Restaurants,0.7,15.0,1.0,10,1,134,4.3,"Fresh Juices,Sandwiches,Shawarma"
7458,male,Other,0.0016920039840813,0.0818591575769268,284950.0,1.0,8.2,2,0,0.0,0.0,No,Yes,5.0,160,2,Work,VEMXIWH X 2 X 160,-0.9339807692308154,0.0813647727272905,Restaurants,0.7,15.0,1.0,14,1,24,4.3,"American,Burgers,Kids meal,Sandwiches"
7459,male,Other,0.0932379581711313,-1.373541766563861,350082.0,1.0,10.1,1,0,0.0,0.0,Yes,Yes,5.0,386,0,Other,VETS52T X 0 X 386,-1.002136538459656,0.0786093181818521,Sweets & Bakes,0.0,15.0,1.0,15,0,1348,4.5,Churros
7460,male,Home,-0.010929286479534,0.4281231883846,261268.0,1.0,5.2,1,0,0.0,0.0,No,No,0.0,419,0,Home,VEX9AUN X 0 X 419,-0.4764000000000215,0.0397399999997592,Restaurants,0.7,15.0,1.0,15,1,0,4.2,"Arabic,Kushari,Sandwiches"
7461,male,Other,0.0203694626955101,-0.0273647846574714,265447.0,1.0,9.2,4,0,0.0,0.0,No,No,0.0,84,0,Other,VEY69UF X 0 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7463,male,Home,0.5194964858454616,0.7934903085384865,306908.0,2.0,7.3,1,0,0.0,0.0,No,Yes,5.0,79,0,Home,VF9R62R X 0 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
7464,male,Home,0.1107575389090833,-0.0236353070577004,230664.0,2.0,22.3,1,0,0.0,0.0,No,No,0.0,84,0,Home,VFEXKI4 X 0 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
7465,male,Home,-0.0051472424590864,-0.1189549329807877,251904.0,1.0,5.7,2,0,0.0,0.0,No,No,0.0,105,0,Home,VFGDIKP X 0 X 105,-0.9677692307692346,0.0808386363635615,Restaurants,0.0,15.0,1.0,12,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
7466,female,Home,0.7284831618888666,-0.299689826192664,249654.0,2.0,11.4,2,0,0.0,0.0,Yes,No,0.0,4,4,Home,VFKTFN6 X 4 X 4,-0.588596153846155,0.7544340909088447,Restaurants,0.0,6.0,1.0,15,1,4,4.4,"Arabic,Breakfast,Burgers,Desserts,Free Delivery,Grills,Lebanese,Salads,Sandwiches,Shawarma"
7467,male,Other,0.4393175231249968,0.0309642328846741,341756.0,1.0,4.7,1,0,0.0,0.0,No,Yes,1.0,856,2,Home,VFMS8Z0 X 2 X 856,0.2514692307692175,0.4836324999999767,Restaurants,0.0,7.0,1.0,10,1,2396,4.3,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
7468,male,Home,0.0988980157591003,-1.033685006576967,243512.0,2.0,6.0,1,0,0.0,0.0,No,No,0.0,189,0,Home,VFNL6MQ X 0 X 189,-0.8568561198788782,0.087738003241582,Restaurants,0.7,15.0,1.0,10,1,701,4.3,"Sandwiches,Shawarma,Fresh Juices,Mojitos,Milkshakes"
7469,female,Other,0.1544517590240968,-0.1875861165249965,399258.0,4.0,11.1,1,0,0.0,0.0,No,Yes,5.0,578,0,Home,VFZ78TM X 0 X 578,0.5535730769231084,0.5313611363638088,Restaurants,0.7,15.0,0.0,10,1,134,4.3,"Fresh Juices,Sandwiches,Shawarma"
